Id  , MSSubClass, MSZoning, LotFrontage, LotArea, Street, Alley, LotShape, LandContour, Utilities, LotConfig, LandSlope, Neighborhood, Condition1, Condition2, BldgType, HouseStyle, OverallQual, OverallCond, YearBuilt, YearRemodAdd, RoofStyle, RoofMatl, Exterior1st, Exterior2nd, MasVnrType, MasVnrArea, ExterQual, ExterCond, Foundation, BsmtQual, BsmtCond, BsmtExposure, BsmtFinType1, BsmtFinSF1, BsmtFinType2, BsmtFinSF2, BsmtUnfSF, TotalBsmtSF, Heating, HeatingQC, CentralAir, Electrical, 1stFlrSF, 2ndFlrSF, LowQualFinSF, GrLivArea, BsmtFullBath, BsmtHalfBath, FullBath, HalfBath, BedroomAbvGr, KitchenAbvGr, KitchenQual, TotRmsAbvGrd, Functional, Fireplaces, FireplaceQu, GarageType, GarageYrBlt, GarageFinish, GarageCars, GarageArea, GarageQual, GarageCond, PavedDrive, WoodDeckSF, OpenPorchSF, EnclosedPorch, 3SsnPorch, ScreenPorch, PoolArea, PoolQC, Fence, MiscFeature, MiscVal, MoSold, YrSold, SaleType, SaleCondition, SalePrice, fold, actual_log        , prediction_log    , prediction_price   , error_log             , abs_error_log        , error_price
1029,         50, RL      ,        79.0,    9492, Pave  ,      , Reg     , Lvl        , AllPub   , Inside   , Gtl      , NAmes       , Artery    , Norm      , 1Fam    , 1.5Fin    ,           5,           5,      1941,         1950, Gable    , CompShg , WdShing    , Wd Shng    , None      ,        0.0, TA       , TA       , CBlock    , TA      , TA      , No          , Rec         ,        368, BLQ         ,         41,       359,         768, GasA   , TA       , Y         , SBrkr     ,      968,      408,            0,      1376,            1,            0,        1,        0,            3,            1, TA         ,            6, Typ       ,          1, Gd         , Attchd    ,      1941.0, Unf         ,          1,        240, TA        , TA        , Y         ,          0,           0,             0,         0,           0,        0,       ,      ,            ,       0,      4,   2007, WD      , Normal       ,    105000,    3, 11.56171562913966 , 11.708764718064879, 121633.1368115432  , 0.14704908892521829   , 0.14704908892521829  , 16633.136811543198
 182,         70, RL      ,        54.0,    7588, Pave  ,      , Reg     , Lvl        , AllPub   , Inside   , Gtl      , Crawfor     , Norm      , Norm      , 1Fam    , 2Story    ,           7,           6,      1920,         1950, Gable    , CompShg , Stucco     , Stucco     , None      ,        0.0, TA       , TA       , BrkTil    , Fa      , TA      , No          , LwQ         ,        352, Unf         ,          0,       441,         793, GasA   , Gd       , Y         , SBrkr     ,      901,      901,            0,      1802,            0,            0,        1,        1,            4,            1, TA         ,            9, Typ       ,          1, Gd         , Detchd    ,      1920.0, Unf         ,          1,        216, Fa        , TA        , Y         ,          0,           0,            40,         0,           0,        0,       ,      ,            ,       0,      7,   2006, WD      , Normal       ,    200100,    2, 12.206572520571825, 12.059875151565528, 172797.4108210796  , -0.14669736900629715  , 0.14669736900629715  , -27302.589178920403
 967,         50, RL      ,       130.0,    9600, Pave  ,      , IR1     , HLS        , AllPub   , Inside   , Gtl      , Crawfor     , Norm      , Norm      , 1Fam    , 1.5Fin    ,           5,           7,      1940,         1950, Gable    , CompShg , MetalSd    , MetalSd    , None      ,        0.0, Gd       , Gd       , BrkTil    , TA      , Fa      , No          , Rec         ,        428, Unf         ,          0,       300,         728, GasA   , Ex       , Y         , SBrkr     ,      976,      332,            0,      1308,            1,            0,        1,        1,            2,            1, TA         ,            7, Min2      ,          2, TA         , Detchd    ,      1940.0, Unf         ,          1,        256, TA        , TA        , Y         ,          0,          70,             0,         0,           0,        0,       ,      ,            ,       0,      6,   2009, WD      , Normal       ,    160000,    5, 11.982929094215963, 11.836440618473985, 138197.70979045055 , -0.14648847574197887  , 0.14648847574197887  , -21802.29020954945
1263,         50, RL      ,            ,   11250, Pave  ,      , Reg     , Lvl        , AllPub   , Inside   , Gtl      , ClearCr     , Norm      , Norm      , 1Fam    , 1.5Fin    ,           4,           5,      1957,         1989, Gable    , CompShg , Wd Sdng    , Wd Sdng    , None      ,        0.0, TA       , TA       , CBlock    , TA      , TA      , Av          , Unf         ,          0, Unf         ,          0,      1104,        1104, GasA   , Ex       , Y         , FuseA     ,     1104,      684,            0,      1788,            1,            0,        1,        0,            5,            1, TA         ,            8, Min2      ,          2, TA         , Attchd    ,      1957.0, Unf         ,          1,        304, TA        , TA        , Y         ,        120,           0,             0,         0,           0,        0,       ,      ,            ,       0,     11,   2009, WD      , Normal       ,    161500,    2, 11.992260421644849, 11.84590055136049 , 139511.2540747454  , -0.1463598702843587   , 0.1463598702843587   , -21988.745925254596
 856,         20, RL      ,            ,    6897, Pave  ,      , IR1     , Lvl        , AllPub   , Corner   , Gtl      , Sawyer      , Norm      , Norm      , 1Fam    , 1Story    ,           5,           8,      1962,         2010, Gable    , CompShg , HdBoard    , HdBoard    , None      ,        0.0, TA       , Gd       , CBlock    , TA      , TA      , No          , ALQ         ,        659, Unf         ,          0,       381,        1040, GasA   , Ex       , Y         , SBrkr     ,     1040,        0,            0,      1040,            1,            0,        1,        1,            3,            1, TA         ,            6, Typ       ,          0,            , Detchd    ,      1962.0, Unf         ,          1,        260, TA        , TA        , Y         ,          0,         104,             0,         0,           0,        0,       ,      ,            ,       0,      4,   2010, WD      , Normal       ,    127000,    4, 11.751942365440728, 11.898106640190308, 146988.0603260369  , 0.14616427474958016   , 0.14616427474958016  , 19988.06032603691
 151,         20, RL      ,       120.0,   10356, Pave  ,      , Reg     , Lvl        , AllPub   , Corner   , Gtl      , CollgCr     , Norm      , Norm      , 1Fam    , 1Story    ,           5,           6,      1975,         1975, Gable    , CompShg , HdBoard    , HdBoard    , None      ,        0.0, TA       , TA       , CBlock    , TA      , TA      , Av          , BLQ         ,        716, Unf         ,          0,       253,         969, GasA   , TA       , Y         , SBrkr     ,      969,        0,            0,       969,            0,            0,        1,        1,            3,            1, TA         ,            5, Typ       ,          0,            , Attchd    ,      1975.0, Unf         ,          2,        440, TA        , TA        , Y         ,          0,           0,             0,         0,           0,        0,       , MnPrv,            ,       0,      1,   2007, WD      , Normal       ,    122000,    2, 11.711776323715394, 11.857402200997468, 141125.12694841647 , 0.14562587728207355   , 0.14562587728207355  , 19125.126948416466
1186,         50, RL      ,        60.0,    9738, Pave  ,      , Reg     , Lvl        , AllPub   , Inside   , Gtl      , Edwards     , Norm      , Norm      , 1Fam    , 1.5Fin    ,           5,           7,      1924,         1950, Gable    , CompShg , AsbShng    , AsbShng    , None      ,        0.0, TA       , Gd       , BrkTil    , TA      , TA      , No          , BLQ         ,        392, Unf         ,          0,       392,         784, GasA   , Gd       , Y         , SBrkr     ,      949,      272,            0,      1221,            1,            0,        1,        0,            4,            1, TA         ,            7, Typ       ,          0,            , Attchd    ,      1965.0, Unf         ,          1,        392, TA        , TA        , Y         ,          0,           0,           236,         0,           0,        0,       ,      ,            ,       0,      3,   2006, WD      , Normal       ,    104900,    4, 11.560762794384388, 11.705646485153641, 121254.44708946283 , 0.14488369076925345   , 0.14488369076925345  , 16354.447089462832
 419,         50, RL      ,        60.0,    8160, Pave  ,      , Reg     , Lvl        , AllPub   , Inside   , Gtl      , Edwards     , Norm      , Norm      , 1Fam    , 1.5Fin    ,           5,           6,      1940,         1950, Gable    , CompShg , MetalSd    , MetalSd    , None      ,        0.0, TA       , TA       , BrkTil    , TA      , TA      , No          , ALQ         ,        312, Unf         ,          0,       444,         756, GasA   , Fa       , N         , FuseF     ,      756,      378,            0,      1134,            1,            0,        1,        1,            3,            1, TA         ,            7, Typ       ,          0,            , Detchd    ,      1940.0, Unf         ,          1,        240, TA        , TA        , P         ,          0,           0,             0,         0,           0,        0,       ,      ,            ,       0,      4,   2007, WD      , AdjLand      ,    126000,    2, 11.744037185933616, 11.599388147241848, 109031.06790408092 , -0.14464903869176737  , 0.14464903869176737  , -16968.93209591908
1394,        190, RM      ,        60.0,   10800, Pave  , Pave , Reg     , Lvl        , AllPub   , Inside   , Gtl      , OldTown     , Norm      , Norm      , 2fmCon  , 1.5Fin    ,           6,           7,      1905,         2000, Gable    , CompShg , Wd Sdng    , Wd Sdng    , None      ,        0.0, TA       , TA       , BrkTil    , Fa      , TA      , No          , Unf         ,          0, Unf         ,          0,       482,         482, GasA   , Ex       , N         , SBrkr     ,     1221,      691,            0,      1912,            0,            0,        2,        0,            3,            2, TA         ,            7, Typ       ,          1, TA         , Detchd    ,      2003.0, Unf         ,          2,        672, Gd        , TA        , Y         ,          0,          25,           212,         0,           0,        0,       ,      ,            ,       0,      4,   2008, WD      , Normal       ,    163000,    4, 12.0015054797889  , 11.8569738052082  , 141064.68248627288 , -0.1445316745806995   , 0.1445316745806995   , -21935.317513727117
 896,         60, RL      ,        71.0,    7056, Pave  ,      , Reg     , Lvl        , AllPub   , Inside   , Gtl      , NAmes       , Norm      , Norm      , 1Fam    , 2Story    ,           6,           5,      1963,         1963, Hip      , CompShg , HdBoard    , HdBoard    , BrkFace   ,      415.0, TA       , TA       , CBlock    , TA      , TA      , No          , BLQ         ,        400, Unf         ,          0,       380,         780, GasA   , TA       , Y         , SBrkr     ,      983,      813,            0,      1796,            1,            0,        1,        1,            4,            1, TA         ,            8, Typ       ,          1, TA         , Attchd    ,      1963.0, RFn         ,          2,        483, TA        , TA        , Y         ,          0,          50,             0,         0,           0,        0,       ,      ,            ,       0,     10,   2008, WD      , Normal       ,    140000,    1, 11.84939770159144 , 11.993283416679608, 161665.29823333403 , 0.1438857150881674    , 0.1438857150881674   , 21665.298233334033
  53,         90, RM      ,       110.0,    8472, Grvl  ,      , IR2     , Bnk        , AllPub   , Corner   , Mod      , IDOTRR      , RRNn      , Norm      , Duplex  , 1Story    ,           5,           5,      1963,         1963, Gable    , CompShg , Wd Sdng    , Wd Sdng    , None      ,        0.0, Fa       , TA       , CBlock    , Gd      , TA      , Gd          , LwQ         ,        104, GLQ         ,        712,         0,         816, GasA   , TA       , N         , SBrkr     ,      816,        0,            0,       816,            1,            0,        1,        0,            2,            1, TA         ,            5, Typ       ,          0,            , CarPort   ,      1963.0, Unf         ,          2,        516, TA        , TA        , Y         ,        106,           0,             0,         0,           0,        0,       ,      ,            ,       0,      5,   2010, WD      , Normal       ,    110000,    3, 11.608235644774552, 11.464594306115607,  95281.8200641781  , -0.14364133865894502  , 0.14364133865894502  , -14718.1799358219
 208,         20, RL      ,            ,   12493, Pave  ,      , IR1     , Lvl        , AllPub   , Inside   , Gtl      , NAmes       , Norm      , Norm      , 1Fam    , 1Story    ,           4,           5,      1960,         1960, Gable    , CompShg , Wd Sdng    , Wd Sdng    , None      ,        0.0, TA       , TA       , PConc     , TA      , TA      , No          , ALQ         ,        419, Rec         ,        306,       375,        1100, GasA   , TA       , Y         , SBrkr     ,     1100,        0,            0,      1100,            1,            0,        1,        0,            3,            1, TA         ,            6, Typ       ,          1, Po         , Attchd    ,      1960.0, RFn         ,          1,        312, TA        , TA        , Y         ,        355,           0,             0,         0,           0,        0,       , GdWo ,            ,       0,      4,   2008, WD      , Normal       ,    141000,    2, 11.856515169360305, 11.713526697616054, 122213.7326173084  , -0.14298847174425156  , 0.14298847174425156  , -18786.2673826916
1443,         60, FV      ,        85.0,   11003, Pave  ,      , Reg     , Lvl        , AllPub   , Inside   , Gtl      , Somerst     , Norm      , Norm      , 1Fam    , 2Story    ,          10,           5,      2008,         2008, Gable    , CompShg , VinylSd    , VinylSd    , Stone     ,      160.0, Ex       , TA       , PConc     , Ex      , TA      , Av          , GLQ         ,        765, Unf         ,          0,       252,        1017, GasA   , Ex       , Y         , SBrkr     ,     1026,      981,            0,      2007,            1,            0,        2,        1,            3,            1, Ex         ,           10, Typ       ,          1, Ex         , Attchd    ,      2008.0, Fin         ,          3,        812, TA        , TA        , Y         ,        168,          52,             0,         0,           0,        0,       ,      ,            ,       0,      4,   2009, WD      , Normal       ,    310000,    1, 12.644327576461329, 12.78718213477992 , 357604.2241743854  , 0.14285455831859117   , 0.14285455831859117  , 47604.224174385425
1150,         70, RM      ,        50.0,    9000, Pave  ,      , Reg     , Lvl        , AllPub   , Inside   , Gtl      , OldTown     , Artery    , Norm      , 1Fam    , 2Story    ,           7,           9,      1920,         1988, Hip      , CompShg , VinylSd    , VinylSd    , None      ,        0.0, TA       , Gd       , PConc     , TA      , TA      , No          , ALQ         ,        624, Unf         ,          0,        26,         650, GasA   , Ex       , Y         , SBrkr     ,      832,      650,            0,      1482,            0,            1,        1,        0,            3,            1, TA         ,            7, Typ       ,          0,            , Detchd    ,      1930.0, Unf         ,          2,        324, TA        , TA        , Y         ,          0,           0,             0,         0,           0,        0,       ,      ,            ,       0,      7,   2009, WD      , Normal       ,    143000,    3, 11.870599909242044, 12.013206325248195, 164918.43960482188 , 0.1426064160061511    , 0.1426064160061511   , 21918.439604821877
 385,         60, RL      ,            ,   53107, Pave  ,      , IR2     , Low        , AllPub   , Corner   , Mod      , ClearCr     , Feedr     , Norm      , 1Fam    , 2Story    ,           6,           5,      1992,         1992, Gable    , CompShg , HdBoard    , HdBoard    , None      ,        0.0, Gd       , TA       , PConc     , Gd      , TA      , Av          , GLQ         ,        985, Unf         ,          0,       595,        1580, GasA   , Ex       , Y         , SBrkr     ,     1079,      874,            0,      1953,            1,            0,        2,        1,            3,            1, Gd         ,            9, Typ       ,          2, Fa         , Attchd    ,      1992.0, Fin         ,          2,        501, TA        , TA        , Y         ,        216,         231,             0,         0,           0,        0,       ,      ,            ,       0,      6,   2007, WD      , Normal       ,    240000,    1, 12.388394202324129, 12.530814345719815, 276734.63945876306 , 0.14242014339568598   , 0.14242014339568598  , 36734.639458763064
1379,        160, RM      ,        21.0,    1953, Pave  ,      , Reg     , Lvl        , AllPub   , Inside   , Gtl      , BrDale      , Norm      , Norm      , Twnhs   , 2Story    ,           6,           5,      1973,         1973, Gable    , CompShg , HdBoard    , HdBoard    , BrkFace   ,      408.0, TA       , TA       , CBlock    , TA      , Fa      , No          , BLQ         ,        309, Unf         ,          0,       174,         483, GasA   , TA       , Y         , SBrkr     ,      483,      504,            0,       987,            0,            0,        1,        1,            2,            1, TA         ,            5, Typ       ,          0,            , Detchd    ,      1973.0, Unf         ,          1,        264, TA        , TA        , Y         ,         72,           0,             0,         0,           0,        0,       ,      ,            ,       0,      6,   2006, WD      , Normal       ,     83000,    4, 11.326595886778735, 11.468592606551905,  95663.54802991984 , 0.14199671977316974   , 0.14199671977316974  , 12663.548029919839
 993,         60, RL      ,        80.0,    9760, Pave  ,      , Reg     , Lvl        , AllPub   , Inside   , Mod      , NAmes       , Norm      , Norm      , 1Fam    , 2Story    ,           6,           8,      1964,         1993, Hip      , CompShg , Wd Sdng    , Wd Sdng    , BrkFace   ,      340.0, TA       , TA       , CBlock    , TA      , TA      , Gd          , BLQ         ,        536, Rec         ,        117,       169,         822, GasA   , Gd       , Y         , SBrkr     ,     1020,      831,            0,      1851,            0,            0,        2,        1,            3,            1, Gd         ,            7, Typ       ,          1, Fa         , Attchd    ,      1964.0, RFn         ,          2,        440, TA        , TA        , Y         ,        239,          42,             0,         0,           0,        0,       , MnWw ,            ,       0,      7,   2007, WD      , Normal       ,    187000,    5, 12.138863895836725, 12.280611877123592, 215477.52206516694 , 0.14174798128686739   , 0.14174798128686739  , 28477.522065166937
 188,         50, RL      ,        60.0,   10410, Pave  ,      , Reg     , Lvl        , AllPub   , Inside   , Gtl      , OldTown     , Norm      , Norm      , 1Fam    , 1.5Fin    ,           5,           7,      1916,         1987, Gable    , CompShg , HdBoard    , HdBoard    , None      ,        0.0, TA       , TA       , CBlock    , Fa      , TA      , No          , Unf         ,          0, Unf         ,          0,       660,         660, GasA   , Ex       , Y         , SBrkr     ,      808,      704,          144,      1656,            0,            0,        2,        1,            3,            1, TA         ,            8, Min2      ,          0,            , Detchd    ,      1916.0, Unf         ,          1,        180, Fa        , Fa        , N         ,          0,           0,             0,       140,           0,        0,       , MnPrv,            ,       0,      8,   2009, WD      , Normal       ,    135000,    5, 11.813030057420567, 11.671415046462252, 117173.97163820254 , -0.14161501095831497  , 0.14161501095831497  , -17826.028361797464
 458,         20, RL      ,            ,   53227, Pave  ,      , IR1     , Low        , AllPub   , CulDSac  , Mod      , ClearCr     , Norm      , Norm      , 1Fam    , 1Story    ,           4,           6,      1954,         1994, Flat     , Tar&Grv , Plywood    , Plywood    , None      ,        0.0, TA       , TA       , CBlock    , Gd      , TA      , Gd          , BLQ         ,       1116, Unf         ,          0,       248,        1364, GasA   , Ex       , Y         , SBrkr     ,     1663,        0,            0,      1663,            1,            0,        1,        0,            2,            1, Gd         ,            6, Min1      ,          2, Gd         , Attchd    ,      1954.0, Fin         ,          2,        529, TA        , TA        , Y         ,        224,         137,             0,         0,           0,        0,       ,      ,            ,       0,      3,   2008, WD      , Normal       ,    256000,    2, 12.4529327234617  , 12.31189797476877 , 222325.53813852053 , -0.1410347486929293   , 0.1410347486929293   , -33674.461861479474
 145,         90, RM      ,        70.0,    9100, Pave  ,      , Reg     , Lvl        , AllPub   , Inside   , Gtl      , Sawyer      , RRAe      , Norm      , Duplex  , 1Story    ,           5,           5,      1963,         1963, Gable    , CompShg , HdBoard    , HdBoard    , BrkFace   ,      336.0, TA       , TA       , CBlock    , TA      , TA      , No          , Rec         ,       1332, Unf         ,          0,       396,        1728, GasA   , TA       , Y         , SBrkr     ,     1728,        0,            0,      1728,            1,            0,        2,        0,            6,            2, TA         ,           10, Typ       ,          0,            , Detchd    ,      1963.0, Unf         ,          2,        504, TA        , TA        , Y         ,          0,           0,             0,         0,           0,        0,       ,      ,            ,       0,     11,   2006, ConLI   , Abnorml      ,    125000,    4, 11.736069016284437, 11.876448440157217, 143838.79037566882 , 0.1403794238727798    , 0.1403794238727798   , 18838.790375668817
 882,         50, RL      ,        44.0,   13758, Pave  ,      , IR1     , Lvl        , AllPub   , CulDSac  , Gtl      , Timber      , Norm      , Norm      , 1Fam    , 1.5Fin    ,           7,           5,      1990,         1991, Gable    , CompShg , HdBoard    , HdBoard    , BrkFace   ,      117.0, Gd       , Gd       , CBlock    , Gd      , TA      , Mn          , LwQ         ,        902, Unf         ,          0,       254,        1156, GasA   , Ex       , Y         , SBrkr     ,     1187,      530,            0,      1717,            0,            0,        2,        1,            3,            1, Gd         ,            7, Typ       ,          1, TA         , Attchd    ,      1990.0, RFn         ,          2,        400, TA        , TA        , Y         ,        168,          36,             0,         0,           0,        0,       ,      ,            ,       0,      4,   2007, WD      , Normal       ,    187500,    2, 12.141534124392603, 12.28147399193281 , 215663.3685269756  , 0.13993986754020682   , 0.13993986754020682  , 28163.368526975595
   7,         20, RL      ,        75.0,   10084, Pave  ,      , Reg     , Lvl        , AllPub   , Inside   , Gtl      , Somerst     , Norm      , Norm      , 1Fam    , 1Story    ,           8,           5,      2004,         2005, Gable    , CompShg , VinylSd    , VinylSd    , Stone     ,      186.0, Gd       , TA       , PConc     , Ex      , TA      , Av          , GLQ         ,       1369, Unf         ,          0,       317,        1686, GasA   , Ex       , Y         , SBrkr     ,     1694,        0,            0,      1694,            1,            0,        2,        0,            3,            1, Gd         ,            7, Typ       ,          1, Gd         , Attchd    ,      2004.0, RFn         ,          2,        636, TA        , TA        , Y         ,        255,          57,             0,         0,           0,        0,       ,      ,            ,       0,      8,   2007, WD      , Normal       ,    307000,    5, 12.634603026569334, 12.495430546403062, 267113.9289083425  , -0.13917248016627148  , 0.13917248016627148  , -39886.071091657504
 483,         70, RM      ,        50.0,    2500, Pave  , Pave , Reg     , Lvl        , AllPub   , Corner   , Gtl      , OldTown     , Norm      , Norm      , 1Fam    , 2Story    ,           7,           8,      1915,         2005, Gable    , CompShg , Stucco     , Stucco     , None      ,        0.0, Gd       , TA       , PConc     , TA      , TA      , No          , ALQ         ,        299, Unf         ,          0,       611,         910, GasA   , Ex       , Y         , SBrkr     ,      916,      910,            0,      1826,            1,            0,        1,        1,            4,            1, Ex         ,            7, Min2      ,          1, Gd         , Attchd    ,      1915.0, Unf         ,          1,        164, Fa        , Fa        , Y         ,          0,           0,             0,         0,           0,        0,       ,      ,            ,       0,      6,   2009, WD      , Normal       ,    155000,    3, 11.951180395901384, 12.090313359464794, 178137.91977854315 , 0.13913296356341043   , 0.13913296356341043  , 23137.919778543146
 194,        160, RM      ,        24.0,    2522, Pave  ,      , Reg     , Lvl        , AllPub   , Inside   , Gtl      , Edwards     , Norm      , Norm      , Twnhs   , 2Story    ,           7,           5,      2004,         2004, Gable    , CompShg , VinylSd    , VinylSd    , Stone     ,       50.0, Gd       , TA       , PConc     , Gd      , TA      , No          , Unf         ,          0, Unf         ,          0,       970,         970, GasA   , Ex       , Y         , SBrkr     ,      970,      739,            0,      1709,            0,            0,        2,        0,            3,            1, Gd         ,            7, Maj1      ,          0,            , Detchd    ,      2004.0, Unf         ,          2,        380, TA        , TA        , Y         ,          0,          40,             0,         0,           0,        0,       ,      ,            ,       0,      5,   2006, WD      , Normal       ,    130000,    4, 11.77528972943772 , 11.913849288146688, 149320.35166665888 , 0.13855955870896786   , 0.13855955870896786  , 19320.351666658884
1066,         60, RL      ,        80.0,   14000, Pave  ,      , Reg     , Lvl        , AllPub   , Inside   , Mod      , ClearCr     , Norm      , Norm      , 1Fam    , 2Story    ,           7,           5,      1996,         1997, Gable    , CompShg , Wd Sdng    , Wd Sdng    , None      ,        0.0, Gd       , TA       , PConc     , Ex      , TA      , Gd          , GLQ         ,       1201, Unf         ,          0,       105,        1306, GasA   , Ex       , Y         , SBrkr     ,     1306,      954,            0,      2260,            1,            0,        2,        1,            3,            1, Gd         ,            7, Typ       ,          0,            , Attchd    ,      1996.0, RFn         ,          2,        533, TA        , TA        , Y         ,        296,          44,             0,         0,           0,        0,       ,      ,            ,       0,      4,   2010, WD      , Normal       ,    328000,    4, 12.70076888736628 , 12.562224639136598, 285564.910394967   , -0.1385442482296817   , 0.1385442482296817   , -42435.08960503299
 829,         60, RL      ,            ,   28698, Pave  ,      , IR2     , Low        , AllPub   , CulDSac  , Sev      , ClearCr     , Norm      , Norm      , 1Fam    , 2Story    ,           5,           5,      1967,         1967, Flat     , Tar&Grv , Plywood    , Plywood    , None      ,        0.0, TA       , TA       , PConc     , TA      , Gd      , Gd          , LwQ         ,        249, ALQ         ,        764,         0,        1013, GasA   , TA       , Y         , SBrkr     ,     1160,      966,            0,      2126,            0,            1,        2,        1,            3,            1, TA         ,            7, Min2      ,          0,            , Attchd    ,      1967.0, Fin         ,          2,        538, TA        , TA        , Y         ,        486,           0,             0,         0,         225,        0,       ,      ,            ,       0,      6,   2009, WD      , Abnorml      ,    185000,    3, 12.128111104060462, 12.2658457252904  , 212319.1243356032  , 0.13773462122993863   , 0.13773462122993863  , 27319.124335603206
 644,         60, RL      ,        80.0,   10793, Pave  ,      , Reg     , Lvl        , AllPub   , Inside   , Gtl      , NWAmes      , RRAn      , Norm      , 1Fam    , 2Story    ,           5,           5,      1969,         1969, Mansard  , CompShg , WdShing    , HdBoard    , BrkFace   ,      263.0, TA       , TA       , CBlock    , TA      , TA      , No          , Rec         ,        493, BLQ         ,        287,         0,         780, GasA   , Ex       , Y         , SBrkr     ,      780,      840,            0,      1620,            0,            0,        2,        1,            4,            1, TA         ,            7, Min1      ,          0,            , Attchd    ,      1969.0, Fin         ,          2,        462, TA        , TA        , Y         ,        208,           0,             0,         0,           0,        0,       , GdWo ,            ,       0,      4,   2007, WD      , Normal       ,    152000,    4, 11.931635799828413, 11.79484267335965 , 132566.89611749107 , -0.1367931264687634   , 0.1367931264687634   , -19433.103882508934
 658,         70, RL      ,        60.0,    7200, Pave  ,      , Reg     , HLS        , AllPub   , Inside   , Mod      , Crawfor     , Norm      , Norm      , 1Fam    , 2Story    ,           7,           6,      1931,         2000, Gable    , CompShg , Stucco     , Wd Shng    , None      ,        0.0, TA       , Fa       , BrkTil    , Gd      , TA      , No          , Unf         ,          0, Unf         ,          0,       776,         776, GasA   , TA       , Y         , SBrkr     ,      851,      651,            0,      1502,            0,            0,        1,        1,            3,            1, TA         ,            6, Typ       ,          1, Gd         , Attchd    ,      1931.0, RFn         ,          1,        270, TA        , TA        , P         ,          0,           0,           112,         0,           0,        0,       , MnPrv,            ,       0,      2,   2008, WD      , Normal       ,    149000,    4, 11.911701584927597, 12.04812788534803 , 170779.38995553466 , 0.13642630042043358   , 0.13642630042043358  , 21779.389955534658
 207,         20, RL      ,        40.0,   13673, Pave  ,      , IR1     , Lvl        , AllPub   , CulDSac  , Gtl      , Sawyer      , RRAe      , Norm      , 1Fam    , 1Story    ,           5,           5,      1962,         1962, Gable    , CompShg , HdBoard    , HdBoard    , None      ,        0.0, TA       , Gd       , CBlock    , TA      , TA      , No          , Unf         ,          0, Unf         ,          0,      1140,        1140, GasA   , TA       , Y         , SBrkr     ,     1696,        0,            0,      1696,            0,            0,        1,        1,            3,            1, TA         ,            8, Min2      ,          1, TA         , Attchd    ,      1962.0, RFn         ,          1,        349, TA        , TA        , Y         ,          0,          30,             0,         0,           0,        0,       ,      ,            ,       0,      3,   2007, WD      , Normal       ,    143900,    3, 11.876873892875459, 11.740561463252357, 125562.8191419924  , -0.13631242962310175  , 0.13631242962310175  , -18337.180858007603
 823,         60, RL      ,            ,   12394, Pave  ,      , IR1     , Lvl        , AllPub   , Corner   , Gtl      , Gilbert     , Norm      , Norm      , 1Fam    , 2Story    ,           7,           5,      2003,         2003, Gable    , CompShg , VinylSd    , VinylSd    , None      ,        0.0, Gd       , TA       , PConc     , Gd      , TA      , Gd          , Unf         ,          0, Unf         ,          0,       847,         847, GasA   , Ex       , Y         , SBrkr     ,      847,      886,            0,      1733,            0,            0,        2,        1,            3,            1, Gd         ,            7, Typ       ,          1, Gd         , BuiltIn   ,      2003.0, Fin         ,          2,        433, TA        , TA        , Y         ,        100,          48,             0,         0,           0,        0,       ,      ,            ,       0,     10,   2007, WD      , Family       ,    225000,    5, 12.323855681186558, 12.188004702620809, 196418.86074943823 , -0.1358509785657489   , 0.1358509785657489   , -28581.13925056177
 505,        160, RL      ,        24.0,    2308, Pave  ,      , Reg     , Lvl        , AllPub   , Inside   , Gtl      , NPkVill     , Norm      , Norm      , TwnhsE  , 2Story    ,           6,           5,      1974,         1974, Gable    , CompShg , Plywood    , Brk Cmn    , None      ,        0.0, TA       , TA       , CBlock    , TA      , TA      , No          , ALQ         ,        257, Rec         ,        495,       103,         855, GasA   , TA       , Y         , SBrkr     ,      855,      467,            0,      1322,            0,            1,        2,        1,            3,            1, TA         ,            6, Typ       ,          1, Fa         , Attchd    ,      1974.0, Unf         ,          2,        440, TA        , TA        , Y         ,        260,           0,             0,         0,           0,        0,       ,      ,            ,       0,      6,   2009, WD      , Normal       ,    147000,    1, 11.898187865760873, 11.762432445625773, 128339.25233456922 , -0.13575542013509967  , 0.13575542013509967  , -18660.747665430783
1099,         50, RM      ,        50.0,    6000, Pave  ,      , Reg     , Lvl        , AllPub   , Inside   , Gtl      , BrkSide     , Norm      , Norm      , 1Fam    , 1.5Fin    ,           4,           6,      1936,         1950, Gable    , CompShg , MetalSd    , MetalSd    , None      ,        0.0, TA       , TA       , BrkTil    , TA      , TA      , No          , BLQ         ,        672, Unf         ,          0,         0,         672, GasA   , TA       , Y         , SBrkr     ,      757,      567,            0,      1324,            0,            0,        1,        0,            3,            1, TA         ,            6, Typ       ,          0,            , Detchd    ,      1936.0, Unf         ,          1,        240, TA        , TA        , Y         ,          0,           0,             0,         0,           0,        0,       ,      ,            ,       0,      7,   2009, WD      , Normal       ,    128000,    5, 11.759785542901755, 11.624118101827229, 111761.01790313548 , -0.135667441074526    , 0.135667441074526    , -16238.982096864522
